,full_text,location,number_rt,number_likes,number_reply
3120, @interjet se expande en Sudamérica; estrena rutas a Colombia y Ecuador. Conectará Medellín con Cancún y Ciudad de México. vía @El_Universal_Mx,"Medellín, Colombia",0,0,0
3121, @JosLeAriCe @JFCadavid #Medellín pa yo ir,"Medellín, Colombia",0,0,0
3122, @JFCadavid La plaza que lleva más hinchas al estadio es la de Medellín y ese debería ser el premio para la afición paisa,"Medellín, Colombia",0,3,1
3123, La combinacion de @osquel @Darkiel_Omar sonando ya con el tema #seacabo #RAJANDOWONAIR la dosis #urbanhard #TEAMRUMBERANETWORKFM #VENEZUELAON #colombia #medellin #puertorico…,"Medellín, Colombia",0,0,0
3124," Vía CALZADA BOGOTÁ-MEDELLÍN municipio de Guarne a la altura de Gases de Antioquia K 23+300 ,presenta paso restringido por Accidente de Transito, transitar con precaución.","Medellín, Colombia",0,0,0
3125, @Pauliina_Mejia @SaqueLargoWin Jejjeje Jen Medellín jejejejjejeje,"Medellín, Colombia",0,0,0
3126," @alejocardenas7 @andrespipe10 @SaqueLargoWin Una de las mejores No, la mejor. Para mi debe ser Medellin o Quilla, no hay mas.","Medellín, Colombia",0,1,1
3127," #Medellín En ejecución de la estrategia #TodosContraElHurto mediante solicitud de antecedentes por parte de los cuadrantes del sector El Poblado, los capturamos al ser requeridos judicialmente por el delito de hurto calificado y agravado. #ElQueLaHaceLaPaga #ConstruyendoSeguridad","Medellín, Colombia",1,4,0
3128, @SaqueLargoWin #CopaCompartida En Medellín por los lazos que quedaron unidos entre Nacional y Chapecoense,"Medellín, Colombia",1,0,1
3129, #Repost @donomar (get_repost) ・・・ Definitivamente la mejor vista del espectáculo la tengo yo. #DonOmar #KONG #Reggaeton #Medellin #Colombia #LaMacarena #ElCholiSeMudaAMedellin 📸 @frankiejazz,"Medellín, Colombia",0,0,0
3130," #Bogotá, #Cali y #Medellin, se han convertido en centros de acopio de mercancía de #Contrabando, representado en cerca del 60% de la mercancía ilegal que ingresa al país. Instalados controles priorizados que impiden el canal de distribución a ciudades intermedias.","Medellín, Colombia",49,63,1
3131," @saludhernandezm Que horror!!! Te creo, viaje desde Bogotá hasta Medellín en bus y me baje con la certeza de que si no tengo plata me voy en bicicleta.","Medellín, Colombia",0,0,0
3132, El turno ahora es para @LyannoDP sonando ya con el tema #notienenovio #RAJANDOWONAIR la dosis #urbanhard #TEAMRUMBERANETWORKFM #VENEZUELAON #colombia #medellin #puertorico…,"Medellín, Colombia",0,0,0
3133," Via CALZADA BOGOTÁ-MEDELLÍN municipio de Guarne a la altura de EDS Bonanza , no presenta ninguna novedad. km 22+060 (18:04)","Medellín, Colombia",0,0,0
3134," @AppsCo Gracias, pero no soy de Medellín 😖","Medellín, Colombia",0,0,0
3135, @UnKoala28 Yo viajo con frecuencia a Medellín,"Medellín, Colombia",0,1,0
3136," @JFCadavid Medellín que tiene un clima muy favorable, ni frío ni calor.","Medellín, Colombia",0,2,0
3137, #BettylaFeateatro #Medellin 10 de abril Doble Función 05.30 y 08.30 en @teatroudem SI NO TIENEN SUS ENTRADAS APÚRENSE SÓLO QUEDAN PARA LA FUNCIÓN DE LAS 05.30!! No se lo pueden perder!! 👏👏👏 Entradas en @Colboletos #Granelenco @JULIOC_HERRERA #inolvidables #yosoybettylafea,"Medellín, Colombia",0,4,0
3138," 𝕀 ℂ𝕦𝕞𝕓𝕣𝕖 𝕃𝕒𝕥𝕚𝕟𝕠𝕒𝕞𝕖𝕣𝕚𝕔𝕒𝕟𝕒 𝕕𝕖 𝔻𝕚𝕣𝕖𝕔𝕥𝕚𝕧𝕠𝕤 𝕪 𝔼𝕩𝕡𝕖𝕣𝕥𝕠𝕤 𝕕𝕖 ℂ𝕠𝕞𝕦𝕟𝕚𝕒𝕔𝕚ó𝕟 Medellín, Colombia - Mayo 2019 #dircom @dircomla @jjlarrea @PabloMuneraU","Medellín, Colombia",0,0,0
3139," #OfertaLaboral Nos escriben: ""Se solicitan instructores de conducción con CAP; para trabajar en Medellín; interesados llamar al 3137672573"".","Medellín, Colombia",0,0,0
3140, La final debe ser en Medellín #copacompartida,"Medellín, Colombia",0,0,0
3141," ¡Expocultura, el mercado del arte y la cultura de Medellín para el mundo está por llegar! 🙌🏻Un espacio donde expandir tus ideas. 👉🏻Del 25 al 28 de abril en el Jardín Botánico. 📝Inscríbete en #CulturaCiudadana #Expocultura2019","Medellín, Colombia",1,6,0
3142," El jueves 11 de abril se presentará una interrupción del servicio de acueducto en estos barrios de la ciudad de Medellín, desde las 9:00 p.m hasta las 4:00 a.m del viernes 12. Lamentamos las molestias ocasionadas. Te invitamos a conocer más:","Medellín, Colombia",0,1,2
3143," Arma tu burguer Si la prefieres vegetariana, también la tenemos. #Bogotá: jueves, viernes y sábados de 7 a 11pm. Más info #Medellín: viernes de 12m a 3pm Más info *Sujeto a disponibilidad. Aplican condiciones y restricciones.","Medellín, Colombia",0,0,0
3144," Hoy más de 14.700 jóvenes han sido beneficiados por la Secretaría de Educación de la Alcaldía de Medellín con becas para cursar tecnologías y el índice de deserción escolar de la ciudad se ha reducido de 3,17% a 2,9 %.","Medellín, Colombia",1,2,0
3145, Gabriel García Márquez decía que ser periodista es tener el privilegio de cambiar algo todos los días. Eso es lo que reconoce el #PremioPeriodismoRegional. Participe en la ceremonia de premiación el 9 de mayo en #Medellin. Ingrese a,"Medellín, Colombia",0,0,0
3146," 🤔 ¿Buscando dónde vacunarte? Acércate al puesto de vacunación Comfama de nuestro Hospital de Medellín, al cual pueden acceder niños y adultos. Ingresa al enlace y conoce los horarios de atención 👉","Medellín, Colombia",0,1,0
3147, ¿Ya conoces el Facebook de LAM Medellín? Allí te mantienes al tanto de lo que pasa en la ciudad,"Medellín, Colombia",4,4,0
3148," @horapanto @jorgedarioa En Antioquia, en las laderas de las montañas que rodean a Medellín también se ven esas luces pero son sembrados de legumbres y flores de exportación.","Medellín, Colombia",0,1,1
3149, Esté si mucho miserable. Pero a Cúcuta si fue el arrastrado títere y hasta se fotografió con los paramilitares que llevaron de Medellín..para tumbar a Maduro...miserable,"Medellín, Colombia",0,0,0
3150, @elnotidelagente @JonatanViale Me parece que se fue a ver cuanto tenia de guita acumulada.. me parece que debe pensar que esta en Medellín.!!!!,"Medellín, Colombia",0,0,0
3151," Participamos en Medellín en la conmemoración del Día de la Memoria y Solidaridad con las Víctimas del conflicto armado en la Comuna 13. ""La participación de las víctimas es fundamental en la implementación del #AcuerdoDePaz"". Francesc Claret, jefe Oficina Regional @MisionONUCol","Medellín, Colombia",7,19,0
3152," Ya llegó a Medellín el libro de @YolandaRuizCe . Un texto para seguir aprendiendo y ratificando el amor que le tengo a mi profesión con respeto, ética y responsabilidad. Agradecido con ella, siempre.","Medellín, Colombia",2,28,1
3153, @FicoGutierrez Excelente por Medellín y su gran alcalde Federico Gutiérrez.,"Medellín, Colombia",0,0,0
3154, MICOLAS DUQUE X MEDELLIN,"Medellín, Colombia",0,0,0
3155," La final debe ser en el estadio donde más finales se han jugado en la última decada, Medellin.","Medellín, Colombia",0,0,0
3156, @AlvaroUribeVel @luzmarinabet Doctor Uribe la mejor obcion es Nicolas Duque es el mejor candidado a la Alcaldia de Medellin Dios lo bendiga,"Medellín, Colombia",0,1,0
3157, SISTEMA PASIVO BETA3 CABINA N15 CONSOLA ACTIVA PMR860 PRODJ Disponible a nivel a nacional en todas nuestras tiendas #beta3 #cabina #altavoces #djproducer #dj #bogota #medellin #cali…,"Medellín, Colombia",0,1,0
3158," @MariaBIglesias @medellin JAJAJAJAJAJAJA estuve pensando en ponerlo, pero🤔🤔 se fue sin el @medellin","Medellín, Colombia",0,0,0
3159," Foro Turismo LGBT: Medellín Jueves, 11 de abril de 2019 a las 08:00 am @cclgbtco","Medellín, Colombia",2,3,0
3160, ¿Medellín es la ciudad más futbolera del país? Sí y por lejos ¿En Medellín no acompañan a la selección? También,"Medellín, Colombia",0,0,0
3161, @TatianaDaniel25 Estoy esperando el @medellin,"Medellín, Colombia",0,1,1
3162," #RWI Jesurún confirmó las sedes en Colombia que recibirán la Copa América Bogotá, Barranquilla, Cali y Medellín tendrán los partidos de la fase de grupos.","Medellín, Colombia",0,0,0
3163, Hola @sttmed qué pasa en la Av. El Poblado? 15 minutos del Parque a la Clínica Medellín.,"Medellín, Colombia",0,0,2
3164," @Aeromexico anunció que continuará operaciones en la ruta Medellín-Cancún, en la que comenzó de manera temporal en noviembre de 2018. Los vuelos serán sábados y domingos. @AeropuertoMDE","Medellín, Colombia",5,6,1
3165, La combinacion de @casper_magico @juhnelallstar sonando ya con el tema #enotrapiel la dosis #urbanhard #RAJANDOWONAIR #TEAMRUMBERANETWORKFM #VENEZUELAON #colombia #medellin…,"Medellín, Colombia",0,0,0
3166, Esta vecina de El Poblado (Medellín) es la fundadora de una escuela que cree en que el baile es inclusivo💃-&gt;,"Medellín, Colombia",1,1,0
3167, Un Lugar lleno de cultura y tradición. A blanco y negro. #PlazaBotero @Medellin_Travel #Botero #Medellín #FelizMartes @acimedellin 🖤,"Medellín, Colombia",0,2,0
3168," @Julianitra @PinoCalad Ojalá y sea mediático, para que tipos que se auto proclaman "" La memoria histórica del Cartel de Medellín"" no tengan tanto protagonismo...","Medellín, Colombia",0,2,0
3169," Seria chevere una final en Cali pero por cavidad no creo, lo mejor seria Medellin. Al final eso va hacer en Argentina.","Medellín, Colombia",0,0,0
3170, @Pealoza5896 @JFCadavid Medellin es para pasear no para jugar partidos importantes lo equipos rivales se sentiran comodos,"Medellín, Colombia",0,1,0
3171, Michael Gil Gómez contó cuál es el perfil del entrenador que busca Independiente Medellín:,"Medellín, Colombia",0,0,0
3172," Finaliza el la intervención de Sebastián Bustamante en el Foro ""Apartadó en la ruta de la sostenibilidad 2050""; donde habló de las experiencias de renovación urbana sostenibles en Medellín, lo que allí permitirá posibles réplicas con proyección de Ciudad Intermedia Sostenible.","Medellín, Colombia",0,5,0
3173, #CopaAmérica ↪Estadios pre-inscritos #CopaAmérica2020 🇦🇷🏟 La Bombonera - Buenos Aires El Cilindro - Avellaneda Malvinas - Mendoza M.A. Kempes - Córdoba Estadio Único - Santiago del Estero 🇨🇴🏟 Campín - Bogotá P. Guerrero - Cali Metropolitano - Barranquilla Atanasio - Medellín,"Medellín, Colombia",1,3,0
3174," @CarlosCarrilloA Los metros elevados también son de verdad Carlos, los he usado en Tokio, en Miami, en Medellín. Hacen lo mismo que los subterráneos que he usado como el de París o el de Viena. Hay estaciones subterráneas que no son bonitas, como el 3 nivel del de París en la estación del Norte.","Medellín, Colombia",0,2,1
3175," A vos que sos como nosotros... #OrgulloITM #EgresadosITM La mejor IES Publica de la ciudad de Medellín y el departamento de Antioquia, aprovecha esta gran oportunidad de hacer realidad tus sueños desde la educación... @mavimejo @AlcaldiadeMed @FicoGutierrez @LuisGPatino","Medellín, Colombia",0,0,0
3176, En las voces de brytiago anuel_2blea sueno ya el tema #controla #RAJANDOWONAIR la dosis #urbanhard #TEAMRUMBERANETWORKFM #VENEZUELAON #colombia #medellin #puertorico #usa…,"Medellín, Colombia",0,0,0
3177, Minuto 30 le preguntó al presidente del DIM si es cierto que Leonel Álvarez está entre los candidatos,"Medellín, Colombia",0,1,1
3178, Alerta! 🚨🚨🚨🚨🚨 Conciertos Medellin ⚡️ Por primera vez - 10 Mayo - Bogotá 💫 - 24 Mayo - elchaman_bog Junto a 🐊 kokodrilobogota 🐊 Foto: @tomasreinales,"Medellín, Colombia",2,5,0
3179, @cscervera @JFCadavid En bogota se fracaso dos veces lo unico fue la copa america qe jugaron supleantes y medellin se fracaso con tremenda paliza contra chile solo los retardados regionalistas escogen bogota.,"Medellín, Colombia",0,0,0
3180, @Diana_Navarro22 @JFCadavid Y por que no puede ser Medellín?? Es la ciudad más fútbolera de Colombia el estadio es uno de los mejores del continente,"Medellín, Colombia",0,0,2
3181, @humopoderosoDIM Traer amaranto Perea es quemarlo porque Medellín no tiene nómina a ese equipo le tienen que conseguir defensas volantes de contención y un buen día nomás con la tortuga Ricaurte,"Medellín, Colombia",0,0,0
3182," Cómo cambian las cosas, hace unas semanas estaba seguro que iba a pasar semana santa loco en Medellín o Cali y ahora me quedaré en Bogotá estudiando para parciales... 10/10.","Medellín, Colombia",0,0,0
3183," Lo capturamos en la carrera 7 con calle 57 de #Medellín, tras protagonizar una riña, resultando una persona fallecida en este hecho, siendo el presunto responsable del delito de homicidio. #ElQueLaHaceLaPaga","Medellín, Colombia",1,5,0
3184, @calleypocheoffi yo digo que firma en Medellín también 👀 #SiSiEsContigo,"Medellín, Colombia",0,0,0
3185, Amo Medellín. Fin del comunicado 🙌🏻😬,"Medellín, Colombia",0,1,1
3186, Rico el clima de medellin,"Medellín, Colombia",0,0,0
3187, @elcolombiano Todo para ver mejor sin gafas #Medellin #Colombia #Vision #Oftalmlogia #Lentes #Gafas,"Medellín, Colombia",0,0,0
3188, @JFCadavid Dizque Medellín jajajajajaajaj Si esos solo llenan con su equipo...,"Medellín, Colombia",0,5,0
3189," @AlejoGG Nos vemos en Medellín Alejo, debe ser más fácil que en Bogotá 🥺😂","Medellín, Colombia",0,1,0
3190, @JFCadavid Medellín? Jajajaja,"Medellín, Colombia",0,2,1
3191," @JohanMV Que jartera que volvamos al regionalismo nuevamente. La sede debe ser donde el técnico y jugadores se sientan mejor. Sea Bogota, Cali, Medellín o Bogota. Lo importante son ellos no lo que queramos nosotros","Medellín, Colombia",0,2,0
3192," A decir verdad, Medellín es mucho más seguro que Bogotá y los voy atendiendo de a unito.","Medellín, Colombia",0,1,0
3193, @ElPoderoso_DIM Actuales directivos del independiente Medellín tiene muchos títulos pero en el escritorio porque su gestión es pésima y el fracaso es total dicen saber de fútbol pero los resultados son pesimos,"Medellín, Colombia",0,1,0
3194," @SaqueLargoWin En Medellin por supuesto, es la ciudad que mejor promedio tiene en asistencias a fútbol y excelente transporte al estadio","Medellín, Colombia",0,7,1
3195," @arizmendinico Nicolás, te contamos que tu reporte ya fue compartido con nuestra área de Control. Por ser una situación repetitiva, te sugerimos formalizar tu queja a través de nuestra página web: o a la línea única a la ciudadanía: 445 7777. ¡Feliz tarde!","Medellín, Colombia",0,0,0
3196, @KEVINROLDAN Llego a Medellín así que obvio!!!,"Medellín, Colombia",0,2,0
3197, 🙏🏻 visítanos para probar auténticos platos de la India y Tandoor - choose from wide range of dishes - Authentic Indian food in medellin #zaaikaindianrestaurant #indianfood #comidaindia…,"Medellín, Colombia",0,0,0
3198," Felicitaciones #Medellin @AlcaldiadeMed @FicoGutierrez por experimento social: el #BusDeLaConfianza que recaudó 102% del pasaje; es decir, los pasajeros pagaron mayor valor del pasaje o retiraron menos vueltos sobre el valor pagado; nadie cobra el pasaje.","Medellín, Colombia",1,0,0
3199," #CopaCompartida Se debería jugar en Medellín. Es la ciudad más futbolera del país, registra la mejor asistencia al estadio y se ha realizado un gran trabajo, en pro de tener una cultura deportiva muy positiva. La ciudad se lo merece. @SaqueLargoWin","Medellín, Colombia",13,231,25
3200," Empresas Públicas de Medellín trasladará los costos originados por la contingencia de Hidroituango desde el 28 de abril de 2018, a la sociedad propietaria del proyecto. Lea la noticia completa en","Medellín, Colombia",1,0,0
3201," #CopaCompartida No solo debe ser un estadio bonito, debe ser una ciudad bonita, futbolera, con buen clima y sobretodo con mucha cultura, todos sabemos que Medellín es la indicada. @WinSportsTV","Medellín, Colombia",0,0,0
3202, @LaJuli Centro comercial Medellín. Al lado de la minorista Si deseas me hablas al interno y te paso el contacto,"Medellín, Colombia",0,0,0
3203," @olivera_carp14 Dos países alejados, si serian limítrofes pasa, pero Colombia Argentina? Son tan pajeros que capaz que a la selección le toca jugar en Medellín y Bogotá y los colombianos en buenos Aires y Córdoba jaja","Medellín, Colombia",0,0,1
3204, Skechers Wsp📲 3147369053 Domicilios gratis en Medellín📫 🏍 #tenis #skechers #domiciliosgratis #medellin #colombia 👉🏼 Compras y envíos seguros a toda Colombia 🇨🇴✈ 👉🏼 Como haces tú compra? 1. 📸 Toma un pantallazo...,"Medellín, Colombia",0,0,0
3205," @Yiobanismo @SaqueLargoWin @stevenarce En Bogotá solo 33mil, en Medellín 43mil y en Barranquilla 46. En Colombia no hay estadios cón grán capacidad y solo tres equipos podrían llenar un estadio de 60 mil x eso no se invierte en grandes estadios en Colombia.","Medellín, Colombia",0,0,1
